case_id,set_id,author_ids,author_names
12,21,"[260, 1321, 28, 53, 98, 8949, 125, 365, 324, 1177, 30, 1057]","Oliver Optic,Marie Corelli,Nathaniel Hawthorne,Mark Twain,Wilkie Collins,James Grant,Joseph Conrad,Henry Rider Haggard,Anthony Trollope,Mrs Henry Wood,H.G. Wells,Fergus Hume"
12,22,"[324, 1057, 593, 30, 365, 98, 125, 69, 8949, 1177, 979, 1321]","Anthony Trollope,Fergus Hume,Bret Harte,H.G. Wells,Henry Rider Haggard,Wilkie Collins,Joseph Conrad,Arthur Conan Doyle,James Grant,Mrs Henry Wood,John Kendrick Bangs,Marie Corelli"
12,23,"[28, 1177, 963, 1057, 98, 125, 30, 324, 2957, 73, 53, 260]","Nathaniel Hawthorne,Mrs Henry Wood,Margaret Oliphant,Fergus Hume,Wilkie Collins,Joseph Conrad,H.G. Wells,Anthony Trollope,Mary Elizabeth Braddon,Frances Hodgson Burnett,Mark Twain,Oliver Optic"
12,24,"[593, 2957, 1057, 979, 69, 120, 1177, 125, 30, 8949, 1321, 53]","Bret Harte,Mary Elizabeth Braddon,Fergus Hume,John Kendrick Bangs,Arthur Conan Doyle,Jack London,Mrs Henry Wood,Joseph Conrad,H.G. Wells,James Grant,Marie Corelli,Mark Twain"
12,25,"[1057, 102, 98, 69, 593, 963, 979, 73, 2957, 8949, 324, 53]","Fergus Hume,Louisa May Alcott,Wilkie Collins,Arthur Conan Doyle,Bret Harte,Margaret Oliphant,John Kendrick Bangs,Frances Hodgson Burnett,Mary Elizabeth Braddon,James Grant,Anthony Trollope,Mark Twain"
12,26,"[102, 1057, 30, 120, 1321, 125, 69, 73, 260, 98, 979, 963]","Louisa May Alcott,Fergus Hume,H.G. Wells,Jack London,Marie Corelli,Joseph Conrad,Arthur Conan Doyle,Frances Hodgson Burnett,Oliver Optic,Wilkie Collins,John Kendrick Bangs,Margaret Oliphant"
12,27,"[593, 28, 53, 30, 324, 979, 260, 1321, 125, 2957, 98, 73]","Bret Harte,Nathaniel Hawthorne,Mark Twain,H.G. Wells,Anthony Trollope,John Kendrick Bangs,Oliver Optic,Marie Corelli,Joseph Conrad,Mary Elizabeth Braddon,Wilkie Collins,Frances Hodgson Burnett"
12,28,"[30, 102, 1057, 365, 69, 53, 125, 260, 979, 963, 28, 2957]","H.G. Wells,Louisa May Alcott,Fergus Hume,Henry Rider Haggard,Arthur Conan Doyle,Mark Twain,Joseph Conrad,Oliver Optic,John Kendrick Bangs,Margaret Oliphant,Nathaniel Hawthorne,Mary Elizabeth Braddon"
12,29,"[98, 1321, 73, 1177, 1057, 28, 30, 120, 69, 593, 8949, 365]","Wilkie Collins,Marie Corelli,Frances Hodgson Burnett,Mrs Henry Wood,Fergus Hume,Nathaniel Hawthorne,H.G. Wells,Jack London,Arthur Conan Doyle,Bret Harte,James Grant,Henry Rider Haggard"
12,30,"[53, 69, 593, 28, 1177, 30, 324, 979, 125, 963, 2957, 8949]","Mark Twain,Arthur Conan Doyle,Bret Harte,Nathaniel Hawthorne,Mrs Henry Wood,H.G. Wells,Anthony Trollope,John Kendrick Bangs,Joseph Conrad,Margaret Oliphant,Mary Elizabeth Braddon,James Grant"
12,31,"[2957, 324, 365, 69, 28, 120, 125, 8949, 1177, 593, 102, 98]","Mary Elizabeth Braddon,Anthony Trollope,Henry Rider Haggard,Arthur Conan Doyle,Nathaniel Hawthorne,Jack London,Joseph Conrad,James Grant,Mrs Henry Wood,Bret Harte,Louisa May Alcott,Wilkie Collins"
12,32,"[260, 73, 1177, 365, 1057, 53, 102, 979, 98, 593, 69, 30]","Oliver Optic,Frances Hodgson Burnett,Mrs Henry Wood,Henry Rider Haggard,Fergus Hume,Mark Twain,Louisa May Alcott,John Kendrick Bangs,Wilkie Collins,Bret Harte,Arthur Conan Doyle,H.G. Wells"
12,33,"[69, 53, 2957, 365, 1177, 125, 28, 593, 8949, 1321, 120, 98]","Arthur Conan Doyle,Mark Twain,Mary Elizabeth Braddon,Henry Rider Haggard,Mrs Henry Wood,Joseph Conrad,Nathaniel Hawthorne,Bret Harte,James Grant,Marie Corelli,Jack London,Wilkie Collins"
12,34,"[1177, 260, 979, 30, 102, 365, 69, 1321, 53, 125, 73, 324]","Mrs Henry Wood,Oliver Optic,John Kendrick Bangs,H.G. Wells,Louisa May Alcott,Henry Rider Haggard,Arthur Conan Doyle,Marie Corelli,Mark Twain,Joseph Conrad,Frances Hodgson Burnett,Anthony Trollope"
12,35,"[125, 53, 98, 69, 73, 30, 8949, 28, 593, 1177, 260, 120]","Joseph Conrad,Mark Twain,Wilkie Collins,Arthur Conan Doyle,Frances Hodgson Burnett,H.G. Wells,James Grant,Nathaniel Hawthorne,Bret Harte,Mrs Henry Wood,Oliver Optic,Jack London"
12,36,"[125, 324, 1057, 120, 98, 102, 979, 53, 73, 365, 30, 2957]","Joseph Conrad,Anthony Trollope,Fergus Hume,Jack London,Wilkie Collins,Louisa May Alcott,John Kendrick Bangs,Mark Twain,Frances Hodgson Burnett,Henry Rider Haggard,H.G. Wells,Mary Elizabeth Braddon"
12,37,"[8949, 1321, 324, 98, 73, 30, 2957, 1057, 125, 53, 260, 69]","James Grant,Marie Corelli,Anthony Trollope,Wilkie Collins,Frances Hodgson Burnett,H.G. Wells,Mary Elizabeth Braddon,Fergus Hume,Joseph Conrad,Mark Twain,Oliver Optic,Arthur Conan Doyle"
12,38,"[260, 979, 28, 125, 98, 2957, 1057, 324, 69, 365, 1177, 53]","Oliver Optic,John Kendrick Bangs,Nathaniel Hawthorne,Joseph Conrad,Wilkie Collins,Mary Elizabeth Braddon,Fergus Hume,Anthony Trollope,Arthur Conan Doyle,Henry Rider Haggard,Mrs Henry Wood,Mark Twain"
12,39,"[69, 1321, 963, 73, 98, 365, 2957, 120, 324, 53, 1177, 125]","Arthur Conan Doyle,Marie Corelli,Margaret Oliphant,Frances Hodgson Burnett,Wilkie Collins,Henry Rider Haggard,Mary Elizabeth Braddon,Jack London,Anthony Trollope,Mark Twain,Mrs Henry Wood,Joseph Conrad"
12,40,"[1057, 979, 120, 28, 593, 1177, 2957, 102, 365, 73, 8949, 963]","Fergus Hume,John Kendrick Bangs,Jack London,Nathaniel Hawthorne,Bret Harte,Mrs Henry Wood,Mary Elizabeth Braddon,Louisa May Alcott,Henry Rider Haggard,Frances Hodgson Burnett,James Grant,Margaret Oliphant"
12,41,"[30, 1177, 102, 125, 53, 98, 324, 73, 120, 365, 2957, 28]","H.G. Wells,Mrs Henry Wood,Louisa May Alcott,Joseph Conrad,Mark Twain,Wilkie Collins,Anthony Trollope,Frances Hodgson Burnett,Jack London,Henry Rider Haggard,Mary Elizabeth Braddon,Nathaniel Hawthorne"
12,42,"[260, 979, 2957, 73, 1177, 324, 28, 1321, 593, 98, 125, 365]","Oliver Optic,John Kendrick Bangs,Mary Elizabeth Braddon,Frances Hodgson Burnett,Mrs Henry Wood,Anthony Trollope,Nathaniel Hawthorne,Marie Corelli,Bret Harte,Wilkie Collins,Joseph Conrad,Henry Rider Haggard"
12,43,"[53, 98, 120, 102, 69, 8949, 1321, 260, 125, 1057, 593, 30]","Mark Twain,Wilkie Collins,Jack London,Louisa May Alcott,Arthur Conan Doyle,James Grant,Marie Corelli,Oliver Optic,Joseph Conrad,Fergus Hume,Bret Harte,H.G. Wells"
12,44,"[260, 98, 28, 125, 963, 979, 30, 1057, 102, 73, 8949, 324]","Oliver Optic,Wilkie Collins,Nathaniel Hawthorne,Joseph Conrad,Margaret Oliphant,John Kendrick Bangs,H.G. Wells,Fergus Hume,Louisa May Alcott,Frances Hodgson Burnett,James Grant,Anthony Trollope"
12,45,"[1321, 1057, 8949, 98, 28, 69, 260, 963, 102, 1177, 979, 120]","Marie Corelli,Fergus Hume,James Grant,Wilkie Collins,Nathaniel Hawthorne,Arthur Conan Doyle,Oliver Optic,Margaret Oliphant,Louisa May Alcott,Mrs Henry Wood,John Kendrick Bangs,Jack London"
12,46,"[73, 365, 1177, 125, 979, 30, 53, 324, 1057, 260, 69, 593]","Frances Hodgson Burnett,Henry Rider Haggard,Mrs Henry Wood,Joseph Conrad,John Kendrick Bangs,H.G. Wells,Mark Twain,Anthony Trollope,Fergus Hume,Oliver Optic,Arthur Conan Doyle,Bret Harte"
12,47,"[102, 2957, 1321, 593, 365, 8949, 30, 324, 120, 1177, 125, 979]","Louisa May Alcott,Mary Elizabeth Braddon,Marie Corelli,Bret Harte,Henry Rider Haggard,James Grant,H.G. Wells,Anthony Trollope,Jack London,Mrs Henry Wood,Joseph Conrad,John Kendrick Bangs"
12,48,"[120, 73, 102, 8949, 365, 1177, 30, 98, 1321, 1057, 963, 979]","Jack London,Frances Hodgson Burnett,Louisa May Alcott,James Grant,Henry Rider Haggard,Mrs Henry Wood,H.G. Wells,Wilkie Collins,Marie Corelli,Fergus Hume,Margaret Oliphant,John Kendrick Bangs"
12,49,"[2957, 1321, 365, 963, 28, 120, 102, 53, 1177, 98, 324, 593]","Mary Elizabeth Braddon,Marie Corelli,Henry Rider Haggard,Margaret Oliphant,Nathaniel Hawthorne,Jack London,Louisa May Alcott,Mark Twain,Mrs Henry Wood,Wilkie Collins,Anthony Trollope,Bret Harte"
12,50,"[963, 73, 1177, 30, 1057, 979, 120, 28, 593, 324, 53, 260]","Margaret Oliphant,Frances Hodgson Burnett,Mrs Henry Wood,H.G. Wells,Fergus Hume,John Kendrick Bangs,Jack London,Nathaniel Hawthorne,Bret Harte,Anthony Trollope,Mark Twain,Oliver Optic"
12,51,"[2957, 53, 120, 73, 30, 1057, 125, 98, 8949, 1177, 979, 260]","Mary Elizabeth Braddon,Mark Twain,Jack London,Frances Hodgson Burnett,H.G. Wells,Fergus Hume,Joseph Conrad,Wilkie Collins,James Grant,Mrs Henry Wood,John Kendrick Bangs,Oliver Optic"
12,52,"[593, 120, 98, 69, 2957, 260, 125, 102, 30, 963, 53, 979]","Bret Harte,Jack London,Wilkie Collins,Arthur Conan Doyle,Mary Elizabeth Braddon,Oliver Optic,Joseph Conrad,Louisa May Alcott,H.G. Wells,Margaret Oliphant,Mark Twain,John Kendrick Bangs"
12,53,"[102, 53, 963, 1321, 324, 28, 30, 365, 98, 593, 8949, 125]","Louisa May Alcott,Mark Twain,Margaret Oliphant,Marie Corelli,Anthony Trollope,Nathaniel Hawthorne,H.G. Wells,Henry Rider Haggard,Wilkie Collins,Bret Harte,James Grant,Joseph Conrad"
12,54,"[365, 69, 30, 260, 8949, 1321, 120, 102, 1057, 53, 28, 125]","Henry Rider Haggard,Arthur Conan Doyle,H.G. Wells,Oliver Optic,James Grant,Marie Corelli,Jack London,Louisa May Alcott,Fergus Hume,Mark Twain,Nathaniel Hawthorne,Joseph Conrad"
12,55,"[2957, 365, 120, 73, 69, 593, 324, 125, 102, 979, 1177, 98]","Mary Elizabeth Braddon,Henry Rider Haggard,Jack London,Frances Hodgson Burnett,Arthur Conan Doyle,Bret Harte,Anthony Trollope,Joseph Conrad,Louisa May Alcott,John Kendrick Bangs,Mrs Henry Wood,Wilkie Collins"
12,56,"[2957, 120, 73, 98, 8949, 30, 1321, 979, 102, 260, 593, 125]","Mary Elizabeth Braddon,Jack London,Frances Hodgson Burnett,Wilkie Collins,James Grant,H.G. Wells,Marie Corelli,John Kendrick Bangs,Louisa May Alcott,Oliver Optic,Bret Harte,Joseph Conrad"
12,57,"[593, 1177, 979, 73, 28, 1321, 120, 30, 324, 365, 125, 102]","Bret Harte,Mrs Henry Wood,John Kendrick Bangs,Frances Hodgson Burnett,Nathaniel Hawthorne,Marie Corelli,Jack London,H.G. Wells,Anthony Trollope,Henry Rider Haggard,Joseph Conrad,Louisa May Alcott"
12,58,"[102, 53, 120, 73, 593, 963, 324, 365, 979, 1321, 125, 1177]","Louisa May Alcott,Mark Twain,Jack London,Frances Hodgson Burnett,Bret Harte,Margaret Oliphant,Anthony Trollope,Henry Rider Haggard,John Kendrick Bangs,Marie Corelli,Joseph Conrad,Mrs Henry Wood"
12,59,"[120, 1321, 102, 1177, 593, 963, 324, 69, 8949, 73, 979, 28]","Jack London,Marie Corelli,Louisa May Alcott,Mrs Henry Wood,Bret Harte,Margaret Oliphant,Anthony Trollope,Arthur Conan Doyle,James Grant,Frances Hodgson Burnett,John Kendrick Bangs,Nathaniel Hawthorne"
12,60,"[28, 120, 963, 1177, 979, 73, 102, 365, 324, 69, 2957, 125]","Nathaniel Hawthorne,Jack London,Margaret Oliphant,Mrs Henry Wood,John Kendrick Bangs,Frances Hodgson Burnett,Louisa May Alcott,Henry Rider Haggard,Anthony Trollope,Arthur Conan Doyle,Mary Elizabeth Braddon,Joseph Conrad"
12,61,"[125, 2957, 102, 28, 1177, 1321, 324, 979, 98, 120, 963, 593]","Joseph Conrad,Mary Elizabeth Braddon,Louisa May Alcott,Nathaniel Hawthorne,Mrs Henry Wood,Marie Corelli,Anthony Trollope,John Kendrick Bangs,Wilkie Collins,Jack London,Margaret Oliphant,Bret Harte"
12,62,"[73, 98, 593, 120, 53, 28, 365, 69, 2957, 979, 1321, 1057]","Frances Hodgson Burnett,Wilkie Collins,Bret Harte,Jack London,Mark Twain,Nathaniel Hawthorne,Henry Rider Haggard,Arthur Conan Doyle,Mary Elizabeth Braddon,John Kendrick Bangs,Marie Corelli,Fergus Hume"
12,63,"[365, 260, 120, 1057, 324, 73, 125, 963, 69, 1321, 30, 102]","Henry Rider Haggard,Oliver Optic,Jack London,Fergus Hume,Anthony Trollope,Frances Hodgson Burnett,Joseph Conrad,Margaret Oliphant,Arthur Conan Doyle,Marie Corelli,H.G. Wells,Louisa May Alcott"
12,64,"[1057, 8949, 593, 324, 102, 1321, 98, 69, 365, 963, 73, 30]","Fergus Hume,James Grant,Bret Harte,Anthony Trollope,Louisa May Alcott,Marie Corelli,Wilkie Collins,Arthur Conan Doyle,Henry Rider Haggard,Margaret Oliphant,Frances Hodgson Burnett,H.G. Wells"
12,65,"[73, 324, 593, 8949, 28, 125, 1057, 1177, 963, 2957, 53, 102]","Frances Hodgson Burnett,Anthony Trollope,Bret Harte,James Grant,Nathaniel Hawthorne,Joseph Conrad,Fergus Hume,Mrs Henry Wood,Margaret Oliphant,Mary Elizabeth Braddon,Mark Twain,Louisa May Alcott"
12,66,"[120, 1321, 98, 53, 979, 30, 69, 324, 8949, 28, 1057, 125]","Jack London,Marie Corelli,Wilkie Collins,Mark Twain,John Kendrick Bangs,H.G. Wells,Arthur Conan Doyle,Anthony Trollope,James Grant,Nathaniel Hawthorne,Fergus Hume,Joseph Conrad"
12,67,"[260, 324, 28, 30, 102, 69, 2957, 979, 593, 1177, 73, 125]","Oliver Optic,Anthony Trollope,Nathaniel Hawthorne,H.G. Wells,Louisa May Alcott,Arthur Conan Doyle,Mary Elizabeth Braddon,John Kendrick Bangs,Bret Harte,Mrs Henry Wood,Frances Hodgson Burnett,Joseph Conrad"
12,68,"[324, 102, 1177, 120, 2957, 30, 979, 963, 28, 260, 1321, 125]","Anthony Trollope,Louisa May Alcott,Mrs Henry Wood,Jack London,Mary Elizabeth Braddon,H.G. Wells,John Kendrick Bangs,Margaret Oliphant,Nathaniel Hawthorne,Oliver Optic,Marie Corelli,Joseph Conrad"
12,69,"[28, 125, 73, 324, 53, 102, 979, 30, 98, 365, 120, 260]","Nathaniel Hawthorne,Joseph Conrad,Frances Hodgson Burnett,Anthony Trollope,Mark Twain,Louisa May Alcott,John Kendrick Bangs,H.G. Wells,Wilkie Collins,Henry Rider Haggard,Jack London,Oliver Optic"
12,70,"[98, 1321, 593, 73, 30, 260, 963, 1177, 102, 8949, 120, 324]","Wilkie Collins,Marie Corelli,Bret Harte,Frances Hodgson Burnett,H.G. Wells,Oliver Optic,Margaret Oliphant,Mrs Henry Wood,Louisa May Alcott,James Grant,Jack London,Anthony Trollope"
12,71,"[963, 125, 1177, 73, 28, 1057, 2957, 324, 979, 8949, 69, 1321]","Margaret Oliphant,Joseph Conrad,Mrs Henry Wood,Frances Hodgson Burnett,Nathaniel Hawthorne,Fergus Hume,Mary Elizabeth Braddon,Anthony Trollope,John Kendrick Bangs,James Grant,Arthur Conan Doyle,Marie Corelli"
12,72,"[69, 30, 73, 125, 365, 324, 2957, 102, 1177, 53, 1057, 98]","Arthur Conan Doyle,H.G. Wells,Frances Hodgson Burnett,Joseph Conrad,Henry Rider Haggard,Anthony Trollope,Mary Elizabeth Braddon,Louisa May Alcott,Mrs Henry Wood,Mark Twain,Fergus Hume,Wilkie Collins"
12,73,"[979, 125, 963, 2957, 324, 593, 1057, 98, 30, 28, 53, 102]","John Kendrick Bangs,Joseph Conrad,Margaret Oliphant,Mary Elizabeth Braddon,Anthony Trollope,Bret Harte,Fergus Hume,Wilkie Collins,H.G. Wells,Nathaniel Hawthorne,Mark Twain,Louisa May Alcott"
12,74,"[53, 260, 365, 1321, 979, 28, 98, 102, 324, 73, 30, 593]","Mark Twain,Oliver Optic,Henry Rider Haggard,Marie Corelli,John Kendrick Bangs,Nathaniel Hawthorne,Wilkie Collins,Louisa May Alcott,Anthony Trollope,Frances Hodgson Burnett,H.G. Wells,Bret Harte"
12,75,"[53, 365, 69, 30, 324, 102, 73, 28, 8949, 979, 1177, 98]","Mark Twain,Henry Rider Haggard,Arthur Conan Doyle,H.G. Wells,Anthony Trollope,Louisa May Alcott,Frances Hodgson Burnett,Nathaniel Hawthorne,James Grant,John Kendrick Bangs,Mrs Henry Wood,Wilkie Collins"
12,76,"[73, 53, 98, 260, 1321, 8949, 365, 2957, 979, 120, 69, 963]","Frances Hodgson Burnett,Mark Twain,Wilkie Collins,Oliver Optic,Marie Corelli,James Grant,Henry Rider Haggard,Mary Elizabeth Braddon,John Kendrick Bangs,Jack London,Arthur Conan Doyle,Margaret Oliphant"
12,77,"[593, 1321, 125, 98, 1057, 2957, 102, 963, 69, 979, 365, 1177]","Bret Harte,Marie Corelli,Joseph Conrad,Wilkie Collins,Fergus Hume,Mary Elizabeth Braddon,Louisa May Alcott,Margaret Oliphant,Arthur Conan Doyle,John Kendrick Bangs,Henry Rider Haggard,Mrs Henry Wood"
12,78,"[8949, 2957, 28, 102, 1057, 73, 365, 69, 53, 593, 1321, 260]","James Grant,Mary Elizabeth Braddon,Nathaniel Hawthorne,Louisa May Alcott,Fergus Hume,Frances Hodgson Burnett,Henry Rider Haggard,Arthur Conan Doyle,Mark Twain,Bret Harte,Marie Corelli,Oliver Optic"
12,79,"[1321, 53, 8949, 28, 963, 593, 979, 69, 120, 1177, 1057, 365]","Marie Corelli,Mark Twain,James Grant,Nathaniel Hawthorne,Margaret Oliphant,Bret Harte,John Kendrick Bangs,Arthur Conan Doyle,Jack London,Mrs Henry Wood,Fergus Hume,Henry Rider Haggard"
12,80,"[53, 8949, 593, 963, 120, 365, 979, 1321, 30, 1057, 102, 28]","Mark Twain,James Grant,Bret Harte,Margaret Oliphant,Jack London,Henry Rider Haggard,John Kendrick Bangs,Marie Corelli,H.G. Wells,Fergus Hume,Louisa May Alcott,Nathaniel Hawthorne"
12,81,"[2957, 1177, 1321, 98, 120, 1057, 53, 260, 28, 365, 963, 324]","Mary Elizabeth Braddon,Mrs Henry Wood,Marie Corelli,Wilkie Collins,Jack London,Fergus Hume,Mark Twain,Oliver Optic,Nathaniel Hawthorne,Henry Rider Haggard,Margaret Oliphant,Anthony Trollope"
12,82,"[963, 120, 8949, 53, 979, 1177, 1321, 1057, 73, 69, 365, 125]","Margaret Oliphant,Jack London,James Grant,Mark Twain,John Kendrick Bangs,Mrs Henry Wood,Marie Corelli,Fergus Hume,Frances Hodgson Burnett,Arthur Conan Doyle,Henry Rider Haggard,Joseph Conrad"
12,83,"[8949, 2957, 73, 53, 963, 365, 98, 324, 979, 593, 1321, 69]","James Grant,Mary Elizabeth Braddon,Frances Hodgson Burnett,Mark Twain,Margaret Oliphant,Henry Rider Haggard,Wilkie Collins,Anthony Trollope,John Kendrick Bangs,Bret Harte,Marie Corelli,Arthur Conan Doyle"
12,84,"[1177, 73, 8949, 53, 963, 260, 1321, 365, 28, 69, 979, 1057]","Mrs Henry Wood,Frances Hodgson Burnett,James Grant,Mark Twain,Margaret Oliphant,Oliver Optic,Marie Corelli,Henry Rider Haggard,Nathaniel Hawthorne,Arthur Conan Doyle,John Kendrick Bangs,Fergus Hume"
12,85,"[324, 2957, 30, 69, 102, 1177, 73, 98, 1057, 28, 125, 260]","Anthony Trollope,Mary Elizabeth Braddon,H.G. Wells,Arthur Conan Doyle,Louisa May Alcott,Mrs Henry Wood,Frances Hodgson Burnett,Wilkie Collins,Fergus Hume,Nathaniel Hawthorne,Joseph Conrad,Oliver Optic"
12,86,"[73, 1321, 53, 1177, 593, 324, 120, 28, 1057, 963, 30, 98]","Frances Hodgson Burnett,Marie Corelli,Mark Twain,Mrs Henry Wood,Bret Harte,Anthony Trollope,Jack London,Nathaniel Hawthorne,Fergus Hume,Margaret Oliphant,H.G. Wells,Wilkie Collins"
12,87,"[102, 73, 1321, 28, 324, 125, 98, 963, 8949, 593, 69, 365]","Louisa May Alcott,Frances Hodgson Burnett,Marie Corelli,Nathaniel Hawthorne,Anthony Trollope,Joseph Conrad,Wilkie Collins,Margaret Oliphant,James Grant,Bret Harte,Arthur Conan Doyle,Henry Rider Haggard"
12,88,"[260, 365, 102, 30, 324, 53, 2957, 28, 593, 1177, 125, 8949]","Oliver Optic,Henry Rider Haggard,Louisa May Alcott,H.G. Wells,Anthony Trollope,Mark Twain,Mary Elizabeth Braddon,Nathaniel Hawthorne,Bret Harte,Mrs Henry Wood,Joseph Conrad,James Grant"
12,89,"[365, 1057, 593, 28, 69, 53, 324, 979, 963, 125, 73, 1321]","Henry Rider Haggard,Fergus Hume,Bret Harte,Nathaniel Hawthorne,Arthur Conan Doyle,Mark Twain,Anthony Trollope,John Kendrick Bangs,Margaret Oliphant,Joseph Conrad,Frances Hodgson Burnett,Marie Corelli"
12,90,"[963, 28, 1177, 53, 69, 125, 98, 30, 593, 979, 120, 8949]","Margaret Oliphant,Nathaniel Hawthorne,Mrs Henry Wood,Mark Twain,Arthur Conan Doyle,Joseph Conrad,Wilkie Collins,H.G. Wells,Bret Harte,John Kendrick Bangs,Jack London,James Grant"
12,91,"[73, 8949, 30, 1057, 1321, 260, 53, 324, 125, 365, 2957, 102]","Frances Hodgson Burnett,James Grant,H.G. Wells,Fergus Hume,Marie Corelli,Oliver Optic,Mark Twain,Anthony Trollope,Joseph Conrad,Henry Rider Haggard,Mary Elizabeth Braddon,Louisa May Alcott"
12,92,"[1057, 73, 1177, 979, 2957, 365, 69, 8949, 125, 324, 28, 593]","Fergus Hume,Frances Hodgson Burnett,Mrs Henry Wood,John Kendrick Bangs,Mary Elizabeth Braddon,Henry Rider Haggard,Arthur Conan Doyle,James Grant,Joseph Conrad,Anthony Trollope,Nathaniel Hawthorne,Bret Harte"
12,93,"[1177, 98, 365, 53, 69, 1321, 260, 30, 2957, 73, 979, 102]","Mrs Henry Wood,Wilkie Collins,Henry Rider Haggard,Mark Twain,Arthur Conan Doyle,Marie Corelli,Oliver Optic,H.G. Wells,Mary Elizabeth Braddon,Frances Hodgson Burnett,John Kendrick Bangs,Louisa May Alcott"
12,94,"[30, 260, 593, 102, 125, 53, 324, 979, 98, 365, 963, 1177]","H.G. Wells,Oliver Optic,Bret Harte,Louisa May Alcott,Joseph Conrad,Mark Twain,Anthony Trollope,John Kendrick Bangs,Wilkie Collins,Henry Rider Haggard,Margaret Oliphant,Mrs Henry Wood"
12,95,"[125, 1177, 1321, 73, 120, 979, 98, 1057, 593, 28, 324, 53]","Joseph Conrad,Mrs Henry Wood,Marie Corelli,Frances Hodgson Burnett,Jack London,John Kendrick Bangs,Wilkie Collins,Fergus Hume,Bret Harte,Nathaniel Hawthorne,Anthony Trollope,Mark Twain"
12,96,"[8949, 1177, 324, 1057, 365, 260, 53, 28, 102, 1321, 120, 73]","James Grant,Mrs Henry Wood,Anthony Trollope,Fergus Hume,Henry Rider Haggard,Oliver Optic,Mark Twain,Nathaniel Hawthorne,Louisa May Alcott,Marie Corelli,Jack London,Frances Hodgson Burnett"
12,97,"[2957, 53, 28, 120, 365, 593, 125, 1321, 98, 1177, 979, 324]","Mary Elizabeth Braddon,Mark Twain,Nathaniel Hawthorne,Jack London,Henry Rider Haggard,Bret Harte,Joseph Conrad,Marie Corelli,Wilkie Collins,Mrs Henry Wood,John Kendrick Bangs,Anthony Trollope"
12,98,"[8949, 30, 1057, 28, 73, 69, 260, 365, 98, 102, 53, 593]","James Grant,H.G. Wells,Fergus Hume,Nathaniel Hawthorne,Frances Hodgson Burnett,Arthur Conan Doyle,Oliver Optic,Henry Rider Haggard,Wilkie Collins,Louisa May Alcott,Mark Twain,Bret Harte"
12,99,"[260, 2957, 324, 98, 1057, 365, 593, 30, 963, 120, 1177, 102]","Oliver Optic,Mary Elizabeth Braddon,Anthony Trollope,Wilkie Collins,Fergus Hume,Henry Rider Haggard,Bret Harte,H.G. Wells,Margaret Oliphant,Jack London,Mrs Henry Wood,Louisa May Alcott"
12,100,"[1057, 102, 963, 73, 260, 53, 120, 30, 98, 365, 69, 28]","Fergus Hume,Louisa May Alcott,Margaret Oliphant,Frances Hodgson Burnett,Oliver Optic,Mark Twain,Jack London,H.G. Wells,Wilkie Collins,Henry Rider Haggard,Arthur Conan Doyle,Nathaniel Hawthorne"
14,1,"[125, 69, 593, 28, 365, 324, 102, 979, 1321, 73, 1177, 2957, 30, 120]","Joseph Conrad,Arthur Conan Doyle,Bret Harte,Nathaniel Hawthorne,Henry Rider Haggard,Anthony Trollope,Louisa May Alcott,John Kendrick Bangs,Marie Corelli,Frances Hodgson Burnett,Mrs Henry Wood,Mary Elizabeth Braddon,H.G. Wells,Jack London"
14,2,"[120, 69, 2957, 963, 53, 73, 102, 28, 30, 98, 593, 1177, 260, 324]","Jack London,Arthur Conan Doyle,Mary Elizabeth Braddon,Margaret Oliphant,Mark Twain,Frances Hodgson Burnett,Louisa May Alcott,Nathaniel Hawthorne,H.G. Wells,Wilkie Collins,Bret Harte,Mrs Henry Wood,Oliver Optic,Anthony Trollope"
14,3,"[1321, 260, 102, 120, 98, 69, 53, 8949, 979, 365, 324, 963, 1177, 593]","Marie Corelli,Oliver Optic,Louisa May Alcott,Jack London,Wilkie Collins,Arthur Conan Doyle,Mark Twain,James Grant,John Kendrick Bangs,Henry Rider Haggard,Anthony Trollope,Margaret Oliphant,Mrs Henry Wood,Bret Harte"
14,4,"[324, 8949, 365, 69, 979, 28, 1177, 1321, 125, 102, 2957, 120, 30, 593]","Anthony Trollope,James Grant,Henry Rider Haggard,Arthur Conan Doyle,John Kendrick Bangs,Nathaniel Hawthorne,Mrs Henry Wood,Marie Corelli,Joseph Conrad,Louisa May Alcott,Mary Elizabeth Braddon,Jack London,H.G. Wells,Bret Harte"
